ORF,plate,date,row,col,class,score
YKL107W,8,11/30/11,9,19,1,32.75668
YJR149W,8,11/30/11,9,20,1,48.73522
YKL106W,8,11/30/11,9,21,1,88.59316
YJR148W,8,11/30/11,9,22,1,108.15665
YKL105C,8,11/30/11,9,23,1,28.33201
YKR024C,8,11/30/11,10,2,1,27.53761
YLL013C,8,11/30/11,10,3,1,44.95887
YKR023W,8,11/30/11,10,4,1,71.13495
YLL012W,8,11/30/11,10,5,1,5.27272
YKR021W,8,11/30/11,10,6,1,58.43721
YLL010C,8,11/30/11,10,7,1,67.78636
YKR020W,8,11/30/11,10,8,1,35.20880
YLL009C,8,11/30/11,10,9,1,61.51514
YKR019C,8,11/30/11,10,10,1,53.92996
YLL007C,8,11/30/11,10,11,1,77.70482
YKR018C,8,11/30/11,10,12,1,58.90901
YLL006W,8,11/30/11,10,13,1,98.98613
YKR017C,8,11/30/11,10,14,1,64.01193
YLL005C,8,11/30/11,10,15,1,46.99979
YKR016W,8,11/30/11,10,16,1,42.87486
YLL002W,8,11/30/11,10,17,1,51.40774
YKR015C,8,11/30/11,10,18,1,31.38710
YLL001W,8,11/30/11,10,19,1,47.90067
YKR014C,8,11/30/11,10,20,-1,-10.32091
YKR106W,8,11/30/11,10,21,1,102.25438
YKR013W,8,11/30/11,10,22,1,62.81643
YKR105C,8,11/30/11,10,23,1,47.15209
YKL030W,8,11/30/11,11,2,1,85.75447
YKL136W,8,11/30/11,11,3,1,89.11235
YKL029C,8,11/30/11,11,4,1,114.15712
YKL133C,8,11/30/11,11,5,1,7.60800
YKL027W,8,11/30/11,11,6,1,44.34178
YKL132C,8,11/30/11,11,7,1,6.46243
YKL026C,8,11/30/11,11,8,1,44.25293
YKL131W,8,11/30/11,11,9,-1,-11.14140
YKL025C,8,11/30/11,11,10,1,18.33021
YKL130C,8,11/30/11,11,11,1,79.49165
YKL023W,8,11/30/11,11,12,1,59.29551
YKL129C,8,11/30/11,11,13,1,54.26154
YKL128C,8,11/30/11,11,15,1,0.11483
YKL017C,8,11/30/11,11,16,1,14.86130
YKL127W,8,11/30/11,11,17,1,60.29682
YKL015W,8,11/30/11,11,18,1,11.79906
YKL124W,8,11/30/11,11,19,1,68.22552
YKL010C,8,11/30/11,11,20,1,38.44253
YKL123W,8,11/30/11,11,21,1,35.00568
YKL009W,8,11/30/11,11,22,1,55.55634
YKL121W,8,11/30/11,11,23,1,26.31561
YKR035W-A,8,11/30/11,12,2,1,4.22334
YLL026W,8,11/30/11,12,3,1,70.33675
YKR035C,8,11/30/11,12,4,-1,-16.23510
YLL025W,8,11/30/11,12,5,1,69.90885
YKR034W,8,11/30/11,12,6,1,50.93694
YLL024C,8,11/30/11,12,7,1,18.32791
YKR033C,8,11/30/11,12,8,1,41.50185
YLL023C,8,11/30/11,12,9,1,111.12280
YKR032W,8,11/30/11,12,10,1,22.32995
YLL021W,8,11/30/11,12,11,1,48.40852
YKR031C,8,11/30/11,12,12,1,48.29602
YLL020C,8,11/30/11,12,13,1,37.32925
YKR030W,8,11/30/11,12,14,-1,-0.91580
YLL019C,8,11/30/11,12,15,1,68.44537
YKR029C,8,11/30/11,12,16,1,51.12600
YLL017W,8,11/30/11,12,17,1,46.67298
YKR028W,8,11/30/11,12,18,1,21.99921
YLL016W,8,11/30/11,12,19,1,59.80052
YKR027W,8,11/30/11,12,20,-1,-14.35042
YLL015W,8,11/30/11,12,21,-1,-13.14771
YKR026C,8,11/30/11,12,22,1,84.39061
YLL014W,8,11/30/11,12,23,1,66.50703
YKL044W,8,11/30/11,13,2,1,22.71504
YKL156W,8,11/30/11,13,3,1,21.90452
YKL043W,8,11/30/11,13,4,1,63.02064
YKL151C,8,11/30/11,13,5,1,69.45321
YKL041W,8,11/30/11,13,6,1,55.92908
YKL150W,8,11/30/11,13,7,-1,-11.52724
YKL040C,8,11/30/11,13,8,-1,-8.67052
YKL149C,8,11/30/11,13,9,1,5.12004
YKL039W,8,11/30/11,13,10,1,16.79100
YKL148C,8,11/30/11,13,11,1,71.96502
YKL038W,8,11/30/11,13,12,1,94.85647
YKL147C,8,11/30/11,13,13,1,41.40638
YKL037W,8,11/30/11,13,14,1,1.16990
YKL146W,8,11/30/11,13,15,1,60.66164
YKL034W,8,11/30/11,13,16,1,31.55571
YKL142W,8,11/30/11,13,17,1,6.19424
YKL033W-A,8,11/30/11,13,18,1,6.06082
YKL140W,8,11/30/11,13,19,1,70.03958
YKL032C,8,11/30/11,13,20,1,84.71578
YKL139W,8,11/30/11,13,21,1,76.30860
YKL031W,8,11/30/11,13,22,1,19.14476
YKL137W,8,11/30/11,13,23,1,70.04288
YKR048C,8,11/30/11,14,2,1,69.43041
YLL045C,8,11/30/11,14,3,1,44.90850
YKR047W,8,11/30/11,14,4,1,50.94591
YKR046C,8,11/30/11,14,6,1,54.58367
YKR045C,8,11/30/11,14,8,1,22.75733
YLL042C,8,11/30/11,14,9,1,61.79506
YKR044W,8,11/30/11,14,10,1,74.31178
YLL041C,8,11/30/11,14,11,1,36.16670
YKR043C,8,11/30/11,14,12,1,82.35418
YLL040C,8,11/30/11,14,13,1,58.13910
YKR042W,8,11/30/11,14,14,1,32.85918
YLL039C,8,11/30/11,14,15,1,47.80771
YKR041W,8,11/30/11,14,16,1,66.34547
YLL038C,8,11/30/11,14,17,1,24.96371
YKR040C,8,11/30/11,14,18,-1,-1.99162
YLL032C,8,11/30/11,14,19,1,17.42197
YKR039W,8,11/30/11,14,20,1,14.32429
YLL029W,8,11/30/11,14,21,1,17.71826
YKR036C,8,11/30/11,14,22,1,9.59402
YLL028W,8,11/30/11,14,23,1,60.24271
YKL062W,8,11/30/11,15,2,1,56.84650
YKL168C,8,11/30/11,15,3,1,55.37935
YKL061W,8,11/30/11,15,4,1,88.88687
YKL167C,8,11/30/11,15,5,1,80.76580
YKL056C,8,11/30/11,15,6,1,70.33392
YKL166C,8,11/30/11,15,7,-1,-15.36414
YKL055C,8,11/30/11,15,8,1,11.90154
YKL164C,8,11/30/11,15,9,1,30.35441
YKL053W,8,11/30/11,15,10,-1,-13.16487
YKL163W,8,11/30/11,15,11,1,1.84810
YKL053C-A,8,11/30/11,15,12,1,99.90216
YKL162C,8,11/30/11,15,13,1,23.36182
YKL051W,8,11/30/11,15,14,1,34.99644
YKL161C,8,11/30/11,15,15,1,31.13028
YKL050C,8,11/30/11,15,16,-1,-2.85898
YKL160W,8,11/30/11,15,17,1,115.11298
YKL048C,8,11/30/11,15,18,1,100.54062
YKL159C,8,11/30/11,15,19,1,74.00216
YKL047W,8,11/30/11,15,20,1,42.67436
YKL158W,8,11/30/11,15,21,1,108.95940
YKL046C,8,11/30/11,15,22,1,44.68593
YKL157W,8,11/30/11,15,23,1,96.72413
YLR217W,9,12/09/11,2,2,1,54.87990
YLR330W,9,12/09/11,2,3,1,61.11480
YLR216C,9,12/09/11,2,4,1,27.25368
YLR329W,9,12/09/11,2,5,1,41.70928
YLR214W,9,12/09/11,2,6,1,38.73696
YLR328W,9,12/09/11,2,7,-1,-1.04415
YLR213C,9,12/09/11,2,8,1,52.90205
YLR327C,9,12/09/11,2,9,1,70.04060
YLR211C,9,12/09/11,2,10,1,95.81432
YLR326W,9,12/09/11,2,11,1,58.65799
YLR210W,9,12/09/11,2,12,1,49.08872
YLR325C,9,12/09/11,2,13,1,0.13033
YLR209C,9,12/09/11,2,14,1,53.53297
YLR324W,9,12/09/11,2,15,1,20.29718
YLR207W,9,12/09/11,2,16,1,103.42727
YLR320W,9,12/09/11,2,17,1,59.76634
YLR206W,9,12/09/11,2,18,1,76.02892
YLR319C,9,12/09/11,2,19,1,22.80575
YLR205C,9,12/09/11,2,20,1,79.81814
YLR200W,9,12/09/11,2,22,1,59.96444
YLR315W,9,12/09/11,2,23,1,70.39829
YLL057C,9,12/09/11,3,2,1,66.09818
YLR098C,9,12/09/11,3,3,1,31.25889
YLL056C,9,12/09/11,3,4,1,54.37859
YLR097C,9,12/09/11,3,5,1,37.52719
YLL055W,9,12/09/11,3,6,1,83.02251
YLR096W,9,12/09/11,3,7,1,40.71273
YLL054C,9,12/09/11,3,8,1,63.52596
YLR095C,9,12/09/11,3,9,1,55.09069
YLL053C,9,12/09/11,3,10,1,87.27091
YLR094C,9,12/09/11,3,11,1,27.22847
YLL052C,9,12/09/11,3,12,1,75.82024
YLR093C,9,12/09/11,3,13,1,84.69640
YLL051C,9,12/09/11,3,14,1,52.69668
YLR092W,9,12/09/11,3,15,1,90.03983
YLL049W,9,12/09/11,3,16,1,58.09270
YLR091W,9,12/09/11,3,17,1,59.15788
YLL048C,9,12/09/11,3,18,1,70.71145
YLR090W,9,12/09/11,3,19,1,61.07183
YLL047W,9,12/09/11,3,20,1,28.95173
YLR089C,9,12/09/11,3,21,1,83.90899
YLL046C,9,12/09/11,3,22,1,40.44072
YLR087C,9,12/09/11,3,23,1,65.41175
YLR234W,9,12/09/11,4,2,1,17.41525
YLR345W,9,12/09/11,4,3,1,76.23364
YLR233C,9,12/09/11,4,4,1,31.74320
YLR344W,9,12/09/11,4,5,1,104.18980
YLR232W,9,12/09/11,4,6,1,33.78262
YLR343W,9,12/09/11,4,7,1,76.37252
YLR231C,9,12/09/11,4,8,1,66.07712
YLR342W,9,12/09/11,4,9,1,49.92524
YLR228C,9,12/09/11,4,10,1,13.11591
YLR341W,9,12/09/11,4,11,1,80.69698
YLR225C,9,12/09/11,4,12,1,49.31657
YLR338W,9,12/09/11,4,13,1,67.44949
YLR224W,9,12/09/11,4,14,1,69.50946
YLR221C,9,12/09/11,4,16,1,103.74930
YLR335W,9,12/09/11,4,17,1,36.00556
YLR220W,9,12/09/11,4,18,1,51.46414
YLR334C,9,12/09/11,4,19,1,25.97577
YLR219W,9,12/09/11,4,20,1,29.82499
YLR333C,9,12/09/11,4,21,1,34.39380
YLR218C,9,12/09/11,4,22,1,39.46172
YLR332W,9,12/09/11,4,23,1,11.27725
YLR011W,9,12/09/11,5,2,1,105.07057
YLR114C,9,12/09/11,5,3,1,28.14331
YLR006C,9,12/09/11,5,4,1,55.63407
YLR113W,9,12/09/11,5,5,1,60.83655
YLR004C,9,12/09/11,5,6,1,23.51933
YLR112W,9,12/09/11,5,7,1,41.08248
YLR003C,9,12/09/11,5,8,-1,-7.38227
YLR111W,9,12/09/11,5,9,1,37.54639
YLR001C,9,12/09/11,5,10,1,36.88968
YLR110C,9,12/09/11,5,11,1,62.70229
YLL063C,9,12/09/11,5,12,1,51.46539
YLR109W,9,12/09/11,5,13,1,52.12578
YLL062C,9,12/09/11,5,14,1,104.65011
YLR108C,9,12/09/11,5,15,1,34.50519
YLL061W,9,12/09/11,5,16,1,32.26932
YLR107W,9,12/09/11,5,17,1,64.17991
YLL060C,9,12/09/11,5,18,1,6.67435
YLR104W,9,12/09/11,5,19,1,62.81940
YLL059C,9,12/09/11,5,20,1,61.71490
YLR102C,9,12/09/11,5,21,-1,-5.66646
YLL058W,9,12/09/11,5,22,1,18.61283
YLR099C,9,12/09/11,5,23,1,63.69544
YLR251W,9,12/09/11,6,2,1,42.33998
YLR360W,9,12/09/11,6,3,1,57.55407
YLR250W,9,12/09/11,6,4,1,20.70764
YLR248W,9,12/09/11,6,6,1,12.80943
YLR356W,9,12/09/11,6,7,1,97.03395
YLR247C,9,12/09/11,6,8,-1,-8.42538
YLR354C,9,12/09/11,6,9,1,40.72746
YLR246W,9,12/09/11,6,10,1,102.00593
YLR353W,9,12/09/11,6,11,1,77.23954
YLR242C,9,12/09/11,6,12,1,26.84431
YLR352W,9,12/09/11,6,13,1,46.05345
YLR241W,9,12/09/11,6,14,1,12.22800
YLR351C,9,12/09/11,6,15,1,95.46918
YLR239C,9,12/09/11,6,16,1,39.17081
YLR350W,9,12/09/11,6,17,1,40.22601
YLR237W,9,12/09/11,6,18,1,19.01804
YLR349W,9,12/09/11,6,19,1,42.27012
YLR236C,9,12/09/11,6,20,1,26.57470
YLR348C,9,12/09/11,6,21,1,43.21104
YLR235C,9,12/09/11,6,22,-1,-2.66309
YLR346C,9,12/09/11,6,23,-1,-2.65834
YLR023C,9,12/09/11,7,2,1,50.54417
YLR130C,9,12/09/11,7,3,1,44.12372
YLR021W,9,12/09/11,7,4,-1,-16.02525
YLR128W,9,12/09/11,7,5,1,57.38818
YLR020C,9,12/09/11,7,6,1,23.68411
YLR126C,9,12/09/11,7,7,1,34.73607
YLR019W,9,12/09/11,7,8,1,45.14797
YLR125W,9,12/09/11,7,9,1,51.51757
YLR018C,9,12/09/11,7,10,1,42.15018
YLR124W,9,12/09/11,7,11,1,65.66682
YLR017W,9,12/09/11,7,12,-1,-3.21099
YLR123C,9,12/09/11,7,13,1,48.62629
YLR016C,9,12/09/11,7,14,1,34.58723
YLR122C,9,12/09/11,7,15,1,24.81235
YLR015W,9,12/09/11,7,16,1,85.54549
YLR121C,9,12/09/11,7,17,1,68.13127
YLR014C,9,12/09/11,7,18,1,29.86910
YLR120C,9,12/09/11,7,19,1,39.93682
YLR013W,9,12/09/11,7,20,1,56.96353
YLR119W,9,12/09/11,7,21,1,68.48673
YLR012C,9,12/09/11,7,22,1,76.80105
YLR118C,9,12/09/11,7,23,1,65.75183
YLR264W,9,12/09/11,8,2,1,62.71625
YLR372W,9,12/09/11,8,3,1,24.62086
YLR263W,9,12/09/11,8,4,1,42.75289
YLR371W,9,12/09/11,8,5,-1,-17.95407
YLR262C-A,9,12/09/11,8,6,1,46.75235
YLR370C,9,12/09/11,8,7,1,81.50717
YLR262C,9,12/09/11,8,8,1,75.26850
YLR368W,9,12/09/11,8,9,1,81.99636
YLR261C,9,12/09/11,8,10,1,90.47095
YLR367W,9,12/09/11,8,11,1,56.55350
YLR258W,9,12/09/11,8,12,1,68.85689
YLR366W,9,12/09/11,8,13,1,53.26447
YLR257W,9,12/09/11,8,14,1,39.77294
YLR365W,9,12/09/11,8,15,1,54.69105
YLR255C,9,12/09/11,8,16,1,16.96951
YLR364W,9,12/09/11,8,17,-1,-12.05348
YLR254C,9,12/09/11,8,18,1,43.22967
YLR363C,9,12/09/11,8,19,1,65.47361
YLR253W,9,12/09/11,8,20,-1,-0.09326
YLR252W,9,12/09/11,8,22,1,12.47146
YLR361C,9,12/09/11,8,23,1,43.66286
YLR039C,9,12/09/11,9,2,1,72.59292
YLR146C,9,12/09/11,9,3,1,38.89627
YLR038C,9,12/09/11,9,4,-1,-0.07822
YLR144C,9,12/09/11,9,5,1,75.49133
YLR037C,9,12/09/11,9,6,1,56.36157
YLR143W,9,12/09/11,9,7,1,34.25961
YLR036C,9,12/09/11,9,8,1,76.66382
YLR142W,9,12/09/11,9,9,1,67.32286
YLR035C,9,12/09/11,9,10,1,54.87556
YLR138W,9,12/09/11,9,11,1,34.24201
YLR034C,9,12/09/11,9,12,1,66.04587
YLR137W,9,12/09/11,9,13,1,16.89840
YLR032W,9,12/09/11,9,14,1,69.43745
YLR136C,9,12/09/11,9,15,1,51.91992
YLR031W,9,12/09/11,9,16,1,39.34221
YLR135W,9,12/09/11,9,17,1,33.13177
YLR030W,9,12/09/11,9,18,1,81.58890
YLR134W,9,12/09/11,9,19,1,38.17867
YLR028C,9,12/09/11,9,20,1,24.84033
YLR133W,9,12/09/11,9,21,1,27.18702
YLR024C,9,12/09/11,9,22,1,14.83153
YLR131C,9,12/09/11,9,23,1,70.41429
YLR281C,9,12/09/11,10,2,1,85.39827
YLR387C,9,12/09/11,10,3,1,35.32693
YLR280C,9,12/09/11,10,4,1,55.38747
YLR386W,9,12/09/11,10,5,1,48.38006
YLR279W,9,12/09/11,10,6,1,57.15117
YLR385C,9,12/09/11,10,7,-1,-9.80494
YLR278C,9,12/09/11,10,8,1,36.28917
YLR384C,9,12/09/11,10,9,1,16.36712
YLR273C,9,12/09/11,10,10,1,41.88340
YLR381W,9,12/09/11,10,11,1,54.83257
YLR271W,9,12/09/11,10,12,1,61.68649
YLR380W,9,12/09/11,10,13,1,67.40775
YLR269C,9,12/09/11,10,14,1,4.67549
YLR377C,9,12/09/11,10,15,1,41.81708
YLR268W,9,12/09/11,10,16,1,72.09440
YLR376C,9,12/09/11,10,17,1,21.60763
YLR267W,9,12/09/11,10,18,1,10.39947
YLR375W,9,12/09/11,10,19,-1,-12.47405
YLR266C,9,12/09/11,10,20,1,102.15710
YLR374C,9,12/09/11,10,21,1,40.10389
YLR265C,9,12/09/11,10,22,1,62.17535
YLR373C,9,12/09/11,10,23,1,81.71460
YLR053C,9,12/09/11,11,2,1,58.61342
YLR171W,9,12/09/11,11,3,1,43.19732
YLR050C,9,12/09/11,11,4,1,11.87305
YLR170C,9,12/09/11,11,5,1,37.77926
YLR049C,9,12/09/11,11,6,1,9.13530
YLR169W,9,12/09/11,11,7,1,51.03367
YLR048W,9,12/09/11,11,8,1,51.68717
YLR168C,9,12/09/11,11,9,1,33.44992
YLR047C,9,12/09/11,11,10,1,38.18703
YLR165C,9,12/09/11,11,11,1,14.38051
YLR046C,9,12/09/11,11,12,1,15.14197
YLR164W,9,12/09/11,11,13,1,21.76057
YLR044C,9,12/09/11,11,14,1,75.65228
YLR154C,9,12/09/11,11,15,1,43.96125
YLR043C,9,12/09/11,11,16,1,93.12813
YLR152C,9,12/09/11,11,17,1,42.44997
YLR042C,9,12/09/11,11,18,1,98.64742
YLR151C,9,12/09/11,11,19,1,55.23009
YLR041W,9,12/09/11,11,20,1,41.09377
YLR150W,9,12/09/11,11,21,1,96.77347
YLR040C,9,12/09/11,11,22,1,49.94817
YLR149C,9,12/09/11,11,23,1,21.96112
YLR294C,9,12/09/11,12,2,1,52.33182
YLR400W,9,12/09/11,12,3,1,34.79032
YLR292C,9,12/09/11,12,4,1,61.05915
YLR398C,9,12/09/11,12,5,1,87.45465
YLR290C,9,12/09/11,12,6,1,64.60128
YLR395C,9,12/09/11,12,7,-1,-0.20777
YLR289W,9,12/09/11,12,8,1,46.32034
YLR394W,9,12/09/11,12,9,1,7.32698
YLR287C-A,9,12/09/11,12,10,1,57.67823
YLR393W,9,12/09/11,12,11,1,20.75392
YLR287C,9,12/09/11,12,12,1,59.82808
YLR392C,9,12/09/11,12,13,-1,-3.57149
YLR286C,9,12/09/11,12,14,1,66.99999
YLR391W,9,12/09/11,12,15,-1,-4.39222
YLR285W,9,12/09/11,12,16,1,109.92539
YLR390W-A,9,12/09/11,12,17,1,75.31775
YLR284C,9,12/09/11,12,18,1,6.50178
YLR390W,9,12/09/11,12,19,1,24.81939
YLR283W,9,12/09/11,12,20,1,47.90275
YLR389C,9,12/09/11,12,21,-1,-7.29590
YLR282C,9,12/09/11,12,22,-1,-0.11681
YLR388W,9,12/09/11,12,23,1,66.97386
YLR065C,9,12/09/11,13,2,1,17.19729
YLR183C,9,12/09/11,13,3,1,63.29521
YLR064W,9,12/09/11,13,4,1,11.24278
YLR182W,9,12/09/11,13,5,1,58.00246
YLR063W,9,12/09/11,13,6,1,0.01244
YLR181C,9,12/09/11,13,7,1,43.35473
YLR062C,9,12/09/11,13,8,1,45.54690
YLR180W,9,12/09/11,13,9,1,45.87810
YLR061W,9,12/09/11,13,10,1,62.53099
YLR179C,9,12/09/11,13,11,1,70.18401
YLR059C,9,12/09/11,13,12,1,54.84558
YLR178C,9,12/09/11,13,13,1,55.95738
YLR058C,9,12/09/11,13,14,1,15.65456
YLR177W,9,12/09/11,13,15,1,58.13031
YLR057W,9,12/09/11,13,16,1,112.82500
YLR176C,9,12/09/11,13,17,1,34.97761
YLR056W,9,12/09/11,13,18,1,50.16659
YLR174W,9,12/09/11,13,19,1,27.36209
YLR055C,9,12/09/11,13,20,1,69.76621
YLR173W,9,12/09/11,13,21,1,57.17758
YLR054C,9,12/09/11,13,22,1,67.61048
YLR172C,9,12/09/11,13,23,1,64.79730
YLR313C,9,12/09/11,14,2,1,29.56174
YLR414C,9,12/09/11,14,3,1,78.56411
YLR312C,9,12/09/11,14,4,1,9.00665
YLR413W,9,12/09/11,14,5,1,76.03996
YLR311C,9,12/09/11,14,6,1,41.38883
YLR412W,9,12/09/11,14,7,1,59.92358
YLR309C,9,12/09/11,14,8,1,33.41451
YLR410W,9,12/09/11,14,9,1,28.26062
YLR307W,9,12/09/11,14,10,1,13.85451
YLR408C,9,12/09/11,14,11,1,20.49209
YLR306W,9,12/09/11,14,12,1,49.74998
YLR407W,9,12/09/11,14,13,1,39.40951
YLR303W,9,12/09/11,14,14,-1,-12.12908
YLR406C,9,12/09/11,14,15,1,95.90999
YLR300W,9,12/09/11,14,16,1,66.77362
YLR405W,9,12/09/11,14,17,1,11.44470
YLR299W,9,12/09/11,14,18,1,56.44952
YLR404W,9,12/09/11,14,19,1,17.60687
YLR297W,9,12/09/11,14,20,1,34.20251
YLR402W,9,12/09/11,14,21,1,90.60150
YLR296W,9,12/09/11,14,22,1,16.14275
YLR401C,9,12/09/11,14,23,1,34.51815
YLR085C,9,12/09/11,15,2,1,11.80991
YLR199C,9,12/09/11,15,3,1,51.54595
YLR084C,9,12/09/11,15,4,1,72.77508
YLR194C,9,12/09/11,15,5,1,28.08510
YLR083C,9,12/09/11,15,6,1,26.30834
YLR193C,9,12/09/11,15,7,1,53.83537
YLR082C,9,12/09/11,15,8,1,14.90244
YLR192C,9,12/09/11,15,9,1,21.95575
YLR081W,9,12/09/11,15,10,1,66.55267
YLR191W,9,12/09/11,15,11,1,61.47795
YLR080W,9,12/09/11,15,12,1,61.76807
YLR190W,9,12/09/11,15,13,1,15.64455
YLR079W,9,12/09/11,15,14,1,58.99904
YLR189C,9,12/09/11,15,15,-1,-1.44304
YLR077W,9,12/09/11,15,16,1,55.65248
YLR188W,9,12/09/11,15,17,1,72.71280
YLR073C,9,12/09/11,15,18,1,112.75428
YLR187W,9,12/09/11,15,19,1,44.11615
YLR072W,9,12/09/11,15,20,1,40.55293
YLR185W,9,12/09/11,15,21,1,51.44014
YLR070C,9,12/09/11,15,22,1,96.01477
YLR184W,9,12/09/11,15,23,1,73.76639
YML105C,TS1-37,12/01/11,2,2,1,39.44182
YJR076C,TS1-37,12/01/11,2,4,1,100.26403
YPR055W,TS1-37,12/01/11,2,6,-1,-6.69706
YGR140W,TS1-37,12/01/11,2,7,1,43.43671
YDR150W,TS1-37,12/01/11,2,10,1,38.24403
YMR296C,TS1-37,12/01/11,2,11,1,84.57757
YIR011C,TS1-37,12/01/11,2,12,-1,-3.61618
YOR361C,TS1-37,12/01/11,2,13,1,77.00015
YGL247W,TS1-37,12/01/11,2,15,-1,-4.90856
YLR117C,TS1-37,12/01/11,2,17,1,49.92297
YJL034W,TS1-37,12/01/11,2,18,1,3.45949
YJL125C,TS1-37,12/01/11,2,19,1,41.76542
YER038C,TS1-37,12/01/11,2,20,1,18.09310
YPL010W,TS1-37,12/01/11,2,21,1,3.05559
YHR069C,TS1-37,12/01/11,2,22,1,67.85129
YBR202W,TS1-37,12/01/11,2,23,1,82.20757
YNL041C,TS1-37,12/01/11,3,2,1,52.22909
YDR044W,TS1-37,12/01/11,3,3,1,40.67590
YBR160W,TS1-37,12/01/11,3,4,1,89.86738
YMR079W,TS1-37,12/01/11,3,5,1,93.14658
YBL097W,TS1-37,12/01/11,3,6,1,8.86981
YMR307W,TS1-37,12/01/11,3,7,1,28.86272
YGL207W,TS1-37,12/01/11,3,8,1,59.59427
YML046W,TS1-37,12/01/11,3,9,1,84.74329
YNL232W,TS1-37,12/01/11,3,11,1,31.93135
YDL126C,TS1-37,12/01/11,3,12,1,82.27358
YLR022C,TS1-37,12/01/11,3,13,1,60.02513
YNR026C,TS1-37,12/01/11,3,14,1,56.59376
YLL002W,TS1-37,12/01/11,3,15,1,71.67462
YNL061W,TS1-37,12/01/11,3,16,1,5.90881
YER157W,TS1-37,12/01/11,3,17,1,97.21104
YPL047W,TS1-37,12/01/11,3,18,-1,-19.75091
YOL018C,TS1-37,12/01/11,3,20,1,35.29779
YOR224C,TS1-37,12/01/11,3,21,1,55.72651
YKL035W,TS1-37,12/01/11,3,22,1,38.31597
YBR060C,TS1-37,12/01/11,3,23,1,68.88245
YNL132W,TS1-37,12/01/11,4,3,1,77.10560
YOR020C,TS1-37,12/01/11,4,4,-1,-11.14771
YOR103C,TS1-37,12/01/11,4,5,1,64.87744
YML102W,TS1-37,12/01/11,4,6,1,38.55509
YML028W,TS1-37,12/01/11,4,9,1,76.01756
YGL219C,TS1-37,12/01/11,4,10,1,36.82233
YOR294W,TS1-37,12/01/11,4,11,-1,-10.10911
YNL118C,TS1-37,12/01/11,4,12,1,96.06915
YJL081C,TS1-37,12/01/11,4,13,1,87.82452
YBR193C,TS1-37,12/01/11,4,14,1,0.44242
YGR270W,TS1-37,12/01/11,4,16,1,42.40319
YDR394W,TS1-37,12/01/11,4,18,1,62.97267
YJL097W,TS1-37,12/01/11,4,19,1,61.71668
YOL066C,TS1-37,12/01/11,4,20,1,32.55821
YLR088W,TS1-37,12/01/11,4,21,-1,-1.66409
YAL034W-A,TS1-37,12/01/11,4,23,1,55.06733
YPR176C,TS1-37,12/01/11,5,2,1,46.01783
YDR021W,TS1-37,12/01/11,5,3,1,57.47793
YIL048W,TS1-37,12/01/11,5,4,1,6.82254
YMR190C,TS1-37,12/01/11,5,5,1,11.29587
YHR036W,TS1-37,12/01/11,5,6,1,22.76479
YDL043C,TS1-37,12/01/11,5,7,-1,-2.51418
YFL039C,TS1-37,12/01/11,5,8,1,29.30293
YJL046W,TS1-37,12/01/11,5,9,1,35.77302
YEL019C,TS1-37,12/01/11,5,11,-1,-3.50262
YDR293C,TS1-37,12/01/11,5,12,1,47.74249
YGR081C,TS1-37,12/01/11,5,13,1,26.04340
YDR434W,TS1-37,12/01/11,5,14,1,37.40836
YPL169C,TS1-37,12/01/11,5,15,1,13.71896
YHR191C,TS1-37,12/01/11,5,16,1,38.24126
YDR050C,TS1-37,12/01/11,5,17,1,38.55869
YDL126C,TS1-37,12/01/11,5,18,1,96.44682
YGL151W,TS1-37,12/01/11,5,19,1,18.02615
YBR026C,TS1-37,12/01/11,5,20,1,90.10409
YBR102C,TS1-37,12/01/11,5,21,1,24.48442
YNL189W,TS1-37,12/01/11,5,22,1,82.63021
YLR045C,TS1-37,12/01/11,5,23,1,39.90693
YOR336W,TS1-37,12/01/11,6,2,1,41.93128
YLR347C,TS1-37,12/01/11,6,3,1,72.82686
YOR057W,TS1-37,12/01/11,6,5,1,40.43536
YFR052W,TS1-37,12/01/11,6,7,1,68.22041
YFR050C,TS1-37,12/01/11,6,8,1,67.20867
YDR356W,TS1-37,12/01/11,6,9,1,70.43395
YFL005W,TS1-37,12/01/11,6,10,1,60.09594
YGL113W,TS1-37,12/01/11,6,11,1,10.51123
YGL233W,TS1-37,12/01/11,6,12,1,59.13945
YMR304W,TS1-37,12/01/11,6,13,1,61.24642
YDR498C,TS1-37,12/01/11,6,14,1,46.77760
YGL245W,TS1-37,12/01/11,6,15,1,29.46122
YKR086W,TS1-37,12/01/11,6,16,1,38.34270
YLR056W,TS1-37,12/01/11,6,18,1,77.11529
YDL028C,TS1-37,12/01/11,6,19,1,38.55306
YDR341C,TS1-37,12/01/11,6,21,-1,-21.26268
YNL163C,TS1-37,12/01/11,6,22,1,15.79857
YPR085C,TS1-37,12/01/11,6,23,1,65.29692
YPR016C,TS1-37,12/01/11,7,2,1,8.32331
YOR116C,TS1-37,12/01/11,7,3,1,23.49144
YCR052W,TS1-37,12/01/11,7,4,1,21.99867
YKL213C,TS1-37,12/01/11,7,6,1,46.38612
YLR293C,TS1-37,12/01/11,7,7,1,51.04715
YDR356W,TS1-37,12/01/11,7,8,1,48.69442
YOR122C,TS1-37,12/01/11,7,9,1,47.65287
YGR172C,TS1-37,12/01/11,7,10,-1,-0.85849
YDR302W,TS1-37,12/01/11,7,11,1,89.96533
YIL104C,TS1-37,12/01/11,7,12,1,52.38118
